time,bnds,lat,plev,time_bnds,aps,tm1,O3
2019-07-01 08:00:00,0,48.83524,209.56,2018-02-14 00:24:00,97524.97,250.16994,5.433385e-06
2019-07-01 08:00:00,0,48.83524,234.97,2018-02-14 00:24:00,97524.97,248.62302,5.771727e-06
2019-07-01 08:00:00,0,48.83524,262.66,2018-02-14 00:24:00,97524.97,247.04768,6.077293e-06
2019-07-01 08:00:00,0,48.83524,292.85,2018-02-14 00:24:00,97524.97,245.40347,6.3464618e-06
2019-07-01 08:00:00,0,48.83524,325.76,2018-02-14 00:24:00,97524.97,243.6877,6.5784016e-06
2019-07-01 08:00:00,0,48.83524,361.63,2018-02-14 00:24:00,97524.97,242.00632,6.765142e-06
2019-07-01 08:00:00,0,48.83524,400.73,2018-02-14 00:24:00,97524.97,240.22548,6.9225e-06
2019-07-01 08:00:00,0,48.83524,443.34,2018-02-14 00:24:00,97524.97,238.37697,7.0467613e-06
2019-07-01 08:00:00,0,48.83524,489.79,2018-02-14 00:24:00,97524.97,236.59726,7.1381073e-06
2019-07-01 08:00:00,0,48.83524,540.42,2018-02-14 00:24:00,97524.97,234.81787,7.2033636e-06
2019-07-01 08:00:00,0,48.83524,595.45,2018-02-14 00:24:00,97524.97,233.03876,7.2431903e-06
2019-07-01 08:00:00,0,48.83524,655.07,2018-02-14 00:24:00,97524.97,231.45325,7.2429543e-06
2019-07-01 08:00:00,0,48.83524,719.68,2018-02-14 00:24:00,97524.97,229.97212,7.216153e-06
2019-07-01 08:00:00,0,48.83524,789.69,2018-02-14 00:24:00,97524.97,228.62045,7.16347e-06
2019-07-01 08:00:00,0,48.83524,865.56,2018-02-14 00:24:00,97524.97,227.42313,7.091091e-06
2019-07-01 08:00:00,0,48.83524,947.77,2018-02-14 00:24:00,97524.97,226.32385,6.999291e-06
2019-07-01 08:00:00,0,48.83524,1036.87,2018-02-14 00:24:00,97524.97,225.31952,6.8881e-06
2019-07-01 08:00:00,0,48.83524,1133.41,2018-02-14 00:24:00,97524.97,224.31671,6.764205e-06
2019-07-01 08:00:00,0,48.83524,1238.03,2018-02-14 00:24:00,97524.97,223.39012,6.6328907e-06
2019-07-01 08:00:00,0,48.83524,1351.39,2018-02-14 00:24:00,97524.97,222.46628,6.4936094e-06
2019-07-01 08:00:00,0,48.83524,1474.24,2018-02-14 00:24:00,97524.97,221.62534,6.342453e-06
2019-07-01 08:00:00,0,48.83524,1607.37,2018-02-14 00:24:00,97524.97,220.84407,6.1824526e-06
2019-07-01 08:00:00,0,48.83524,1751.62,2018-02-14 00:24:00,97524.97,220.10944,6.015367e-06
2019-07-01 08:00:00,0,48.83524,1907.95,2018-02-14 00:24:00,97524.97,219.46698,5.854381e-06
2019-07-01 08:00:00,0,48.83524,2077.31,2018-02-14 00:24:00,97524.97,218.8645,5.6887843e-06
2019-07-01 08:00:00,0,48.83524,2260.76,2018-02-14 00:24:00,97524.97,218.3244,5.51282e-06
2019-07-01 08:00:00,0,48.83524,2459.51,2018-02-14 00:24:00,97524.97,217.81503,5.32002e-06
2019-07-01 08:00:00,0,48.83524,2674.83,2018-02-14 00:24:00,97524.97,217.33102,5.103439e-06
2019-07-01 08:00:00,0,48.83524,2908.16,2018-02-14 00:24:00,97524.97,216.90811,4.8666307e-06
2019-07-01 08:00:00,0,48.83524,3161.09,2018-02-14 00:24:00,97524.97,216.5476,4.612486e-06
2019-07-01 08:00:00,0,48.83524,3436.18,2018-02-14 00:24:00,97524.97,216.26239,4.347292e-06
2019-07-01 08:00:00,0,48.83524,3736.44,2018-02-14 00:24:00,97524.97,216.00482,4.0722616e-06
2019-07-01 08:00:00,0,48.83524,4063.97,2018-02-14 00:24:00,97524.97,215.79816,3.782056e-06
2019-07-01 08:00:00,0,48.83524,4421.67,2018-02-14 00:24:00,97524.97,215.61464,3.4769694e-06
2019-07-01 08:00:00,0,48.83524,4813.4,2018-02-14 00:24:00,97524.97,215.44884,3.1548389e-06
2019-07-01 08:00:00,0,48.83524,5242.99,2018-02-14 00:24:00,97524.97,215.3104,2.8190689e-06
2019-07-01 08:00:00,0,48.83524,5714.27,2018-02-14 00:24:00,97524.97,215.16428,2.4842616e-06
2019-07-01 08:00:00,0,48.83524,6232.16,2018-02-14 00:24:00,97524.97,215.0387,2.1616456e-06
2019-07-01 08:00:00,0,48.83524,6801.72,2018-02-14 00:24:00,97524.97,214.92209,1.8570166e-06
2019-07-01 08:00:00,0,48.83524,7426.77,2018-02-14 00:24:00,97524.97,214.76996,1.5749604e-06
2019-07-01 08:00:00,0,48.83524,8111.52,2018-02-14 00:24:00,97524.97,214.72946,1.3222744e-06
2019-07-01 08:00:00,0,48.83524,8863.41,2018-02-14 00:24:00,97524.97,214.93115,1.1076527e-06
2019-07-01 08:00:00,0,48.83524,9692.32,2018-02-14 00:24:00,97524.97,214.65176,9.3120536e-07
2019-07-01 08:00:00,0,48.83524,10608.0,2018-02-14 00:24:00,97524.97,214.83524,7.956803e-07
2019-07-01 08:00:00,0,48.83524,11620.7,2018-02-14 00:24:00,97524.97,214.92712,6.919937e-07
2019-07-01 08:00:00,0,48.83524,12742.8,2018-02-14 00:24:00,97524.97,214.77979,6.104019e-07
2019-07-01 08:00:00,0,48.83524,13987.3,2018-02-14 00:24:00,97524.97,214.06026,5.3721374e-07
2019-07-01 08:00:00,0,48.83524,15366.5,2018-02-14 00:24:00,97524.97,212.74329,4.591314e-07
2019-07-01 08:00:00,0,48.83524,16892.3,2018-02-14 00:24:00,97524.97,211.59544,3.7124065e-07
2019-07-01 08:00:00,0,48.83524,18576.8,2018-02-14 00:24:00,97524.97,211.28201,2.8441463e-07
2019-07-01 08:00:00,0,48.83524,20436.8,2018-02-14 00:24:00,97524.97,212.1441,2.1316178e-07
2019-07-01 08:00:00,0,48.83524,22489.8,2018-02-14 00:24:00,97524.97,214.02573,1.620607e-07
2019-07-01 08:00:00,0,48.83524,24754.8,2018-02-14 00:24:00,97524.97,216.87958,1.2838613e-07
2019-07-01 08:00:00,0,48.83524,27251.3,2018-02-14 00:24:00,97524.97,220.45372,1.06817865e-07
2019-07-01 08:00:00,0,48.83524,30000.3,2018-02-14 00:24:00,97524.97,224.67087,9.2945825e-08
2019-07-01 08:00:00,0,48.83524,33029.9,2018-02-14 00:24:00,97524.97,229.27127,8.369969e-08
2019-07-01 08:00:00,0,48.83524,36370.4,2018-02-14 00:24:00,97524.97,234.22656,7.748326e-08
2019-07-01 08:00:00,0,48.83524,40053.1,2018-02-14 00:24:00,97524.97,239.2583,7.339466e-08
2019-07-01 08:00:00,0,48.83524,44112.7,2018-02-14 00:24:00,97524.97,244.38998,7.0122304e-08
2019-07-01 08:00:00,0,48.83524,48581.4,2018-02-14 00:24:00,97524.97,249.41281,6.734172e-08
2019-07-01 08:00:00,0,48.83524,53499.8,2018-02-14 00:24:00,97524.97,254.3559,6.469831e-08
2019-07-01 08:00:00,0,48.83524,58909.1,2018-02-14 00:24:00,97524.97,259.07758,6.197719e-08
2019-07-01 08:00:00,0,48.83524,64849.2,2018-02-14 00:24:00,97524.97,263.59607,5.9082176e-08
2019-07-01 08:00:00,0,48.83524,71372.6,2018-02-14 00:24:00,97524.97,267.89966,5.6055033e-08
2019-07-01 08:00:00,0,48.83524,78444.2,2018-02-14 00:24:00,97524.97,271.86432,5.2621957e-08
2019-07-01 08:00:00,0,48.83524,85715.1,2018-02-14 00:24:00,97524.97,275.42737,4.8861082e-08
2019-07-01 08:00:00,0,48.83524,92108.5,2018-02-14 00:24:00,97524.97,277.5856,4.4686363e-08
2019-07-01 08:00:00,0,48.83524,96738.1,2018-02-14 00:24:00,97524.97,278.96826,4.0469466e-08
2019-07-01 08:00:00,0,48.83524,99565.4,2018-02-14 00:24:00,97524.97,277.25467,3.8658037e-08
2019-07-01 08:00:00,0,48.83524,100934.0,2018-02-14 00:24:00,97524.97,277.7185,3.8454466e-08
2019-07-01 08:00:00,0,46.044727,0.99,2018-02-14 00:24:00,97404.66,183.05942,1.2267566e-07
2019-07-01 08:00:00,0,46.044727,3.18,2018-02-14 00:24:00,97404.66,191.52277,4.15326e-07
2019-07-01 08:00:00,0,46.044727,5.81,2018-02-14 00:24:00,97404.66,202.45964,6.5989366e-07
2019-07-01 08:00:00,0,46.044727,8.96,2018-02-14 00:24:00,97404.66,210.7706,8.202022e-07
2019-07-01 08:00:00,0,46.044727,12.74,2018-02-14 00:24:00,97404.66,219.0625,9.432448e-07
2019-07-01 08:00:00,0,46.044727,17.17,2018-02-14 00:24:00,97404.66,226.36136,1.0636434e-06
2019-07-01 08:00:00,0,46.044727,22.27,2018-02-14 00:24:00,97404.66,232.75235,1.1953939e-06
2019-07-01 08:00:00,0,46.044727,28.14,2018-02-14 00:24:00,97404.66,238.34755,1.3465205e-06
2019-07-01 08:00:00,0,46.044727,34.88,2018-02-14 00:24:00,97404.66,242.97263,1.5235075e-06
2019-07-01 08:00:00,0,46.044727,42.64,2018-02-14 00:24:00,97404.66,246.96869,1.7266586e-06
2019-07-01 08:00:00,0,46.044727,51.43,2018-02-14 00:24:00,97404.66,250.0926,1.958617e-06
2019-07-01 08:00:00,0,46.044727,61.28,2018-02-14 00:24:00,97404.66,252.26273,2.221122e-06
2019-07-01 08:00:00,0,46.044727,72.21,2018-02-14 00:24:00,97404.66,254.10121,2.5008555e-06
2019-07-01 08:00:00,0,46.044727,84.23,2018-02-14 00:24:00,97404.66,255.24982,2.8045665e-06
2019-07-01 08:00:00,0,46.044727,97.45,2018-02-14 00:24:00,97404.66,255.8435,3.1318534e-06
2019-07-01 08:00:00,0,46.044727,112.0,2018-02-14 00:24:00,97404.66,255.83142,3.4868763e-06
2019-07-01 08:00:00,0,46.044727,127.99,2018-02-14 00:24:00,97404.66,255.39392,3.8631792e-06
2019-07-01 08:00:00,0,46.044727,145.59,2018-02-14 00:24:00,97404.66,254.75792,4.251099e-06
2019-07-01 08:00:00,0,46.044727,164.95,2018-02-14 00:24:00,97404.66,253.59541,4.6560253e-06
2019-07-01 08:00:00,0,46.044727,186.24,2018-02-14 00:24:00,97404.66,252.39223,5.050426e-06
2019-07-01 08:00:00,0,46.044727,209.56,2018-02-14 00:24:00,97404.66,251.00934,5.4311577e-06
2019-07-01 08:00:00,0,46.044727,234.97,2018-02-14 00:24:00,97404.66,249.45337,5.788328e-06
2019-07-01 08:00:00,0,46.044727,262.66,2018-02-14 00:24:00,97404.66,247.86873,6.112445e-06
2019-07-01 08:00:00,0,46.044727,292.85,2018-02-14 00:24:00,97404.66,246.18846,6.4018377e-06
2019-07-01 08:00:00,0,46.044727,325.76,2018-02-14 00:24:00,97404.66,244.44693,6.6538155e-06
2019-07-01 08:00:00,0,46.044727,361.63,2018-02-14 00:24:00,97404.66,242.7363,6.859269e-06
2019-07-01 08:00:00,0,46.044727,400.73,2018-02-14 00:24:00,97404.66,240.93044,7.0353162e-06
2019-07-01 08:00:00,0,46.044727,443.34,2018-02-14 00:24:00,97404.66,239.04974,7.1770673e-06
2019-07-01 08:00:00,0,46.044727,489.79,2018-02-14 00:24:00,97404.66,237.24847,7.284746e-06
2019-07-01 08:00:00,0,46.044727,540.42,2018-02-14 00:24:00,97404.66,235.43417,7.3636456e-06
2019-07-01 08:00:00,0,46.044727,595.45,2018-02-14 00:24:00,97404.66,233.62244,7.4149734e-06
2019-07-01 08:00:00,0,46.044727,655.07,2018-02-14 00:24:00,97404.66,232.00931,7.4230234e-06
2019-07-01 08:00:00,0,46.044727,719.68,2018-02-14 00:24:00,97404.66,230.499,7.4021605e-06
2019-07-01 08:00:00,0,46.044727,789.69,2018-02-14 00:24:00,97404.66,229.11543,7.350945e-06
2019-07-01 08:00:00,0,46.044727,865.56,2018-02-14 00:24:00,97404.66,227.88068,7.278341e-06
2019-07-01 08:00:00,0,46.044727,947.77,2018-02-14 00:24:00,97404.66,226.73967,7.1855375e-06
2019-07-01 08:00:00,0,46.044727,1036.87,2018-02-14 00:24:00,97404.66,225.6949,7.072405e-06
2019-07-01 08:00:00,0,46.044727,1133.41,2018-02-14 00:24:00,97404.66,224.64978,6.945586e-06
2019-07-01 08:00:00,0,46.044727,1238.03,2018-02-14 00:24:00,97404.66,223.6803,6.809777e-06
2019-07-01 08:00:00,0,46.044727,1351.39,2018-02-14 00:24:00,97404.66,222.71594,6.6668913e-06
2019-07-01 08:00:00,0,46.044727,1474.24,2018-02-14 00:24:00,97404.66,221.82999,6.510371e-06
2019-07-01 08:00:00,0,46.044727,1607.37,2018-02-14 00:24:00,97404.66,221.00436,6.3449716e-06
2019-07-01 08:00:00,0,46.044727,1751.62,2018-02-14 00:24:00,97404.66,220.22621,6.174744e-06
2019-07-01 08:00:00,0,46.044727,1907.95,2018-02-14 00:24:00,97404.66,219.5346,6.0113125e-06
2019-07-01 08:00:00,0,46.044727,2077.31,2018-02-14 00:24:00,97404.66,218.86841,5.8380488e-06
2019-07-01 08:00:00,0,46.044727,2260.76,2018-02-14 00:24:00,97404.66,218.26114,5.6471295e-06
2019-07-01 08:00:00,0,46.044727,2459.51,2018-02-14 00:24:00,97404.66,217.67418,5.4343964e-06
2019-07-01 08:00:00,0,46.044727,2674.83,2018-02-14 00:24:00,97404.66,217.0972,5.1900433e-06
2019-07-01 08:00:00,0,46.044727,2908.16,2018-02-14 00:24:00,97404.66,216.56454,4.917256e-06
2019-07-01 08:00:00,0,46.044727,3161.09,2018-02-14 00:24:00,97404.66,216.08585,4.6298856e-06
2019-07-01 08:00:00,0,46.044727,3436.18,2018-02-14 00:24:00,97404.66,215.67911,4.3354657e-06
2019-07-01 08:00:00,0,46.044727,3736.44,2018-02-14 00:24:00,97404.66,215.29556,4.033147e-06
2019-07-01 08:00:00,0,46.044727,4063.97,2018-02-14 00:24:00,97404.66,214.96135,3.7184186e-06
2019-07-01 08:00:00,0,46.044727,4421.67,2018-02-14 00:24:00,97404.66,214.65112,3.3923334e-06
2019-07-01 08:00:00,0,46.044727,4813.4,2018-02-14 00:24:00,97404.66,214.35349,3.0518336e-06
2019-07-01 08:00:00,0,46.044727,5242.99,2018-02-14 00:24:00,97404.66,214.07513,2.6997807e-06
2019-07-01 08:00:00,0,46.044727,5714.27,2018-02-14 00:24:00,97404.66,213.78918,2.3537173e-06
2019-07-01 08:00:00,0,46.044727,6232.16,2018-02-14 00:24:00,97404.66,213.53479,2.0286748e-06
2019-07-01 08:00:00,0,46.044727,6801.72,2018-02-14 00:24:00,97404.66,213.29578,1.7262352e-06
2019-07-01 08:00:00,0,46.044727,7426.77,2018-02-14 00:24:00,97404.66,213.04945,1.447347e-06
2019-07-01 08:00:00,0,46.044727,8111.52,2018-02-14 00:24:00,97404.66,212.94788,1.2013152e-06
2019-07-01 08:00:00,0,46.044727,8863.41,2018-02-14 00:24:00,97404.66,213.1105,9.990383e-07
2019-07-01 08:00:00,0,46.044727,9692.32,2018-02-14 00:24:00,97404.66,212.88635,8.384658e-07
2019-07-01 08:00:00,0,46.044727,10608.0,2018-02-14 00:24:00,97404.66,213.15688,7.1811075e-07
2019-07-01 08:00:00,0,46.044727,11620.7,2018-02-14 00:24:00,97404.66,213.36166,6.2611366e-07
2019-07-01 08:00:00,0,46.044727,12742.8,2018-02-14 00:24:00,97404.66,213.38237,5.5422385e-07
2019-07-01 08:00:00,0,46.044727,13987.3,2018-02-14 00:24:00,97404.66,212.93048,4.8914876e-07
2019-07-01 08:00:00,0,46.044727,15366.5,2018-02-14 00:24:00,97404.66,212.03973,4.1914e-07
2019-07-01 08:00:00,0,46.044727,16892.3,2018-02-14 00:24:00,97404.66,211.41782,3.40499e-07
2019-07-01 08:00:00,0,46.044727,18576.8,2018-02-14 00:24:00,97404.66,211.58064,2.6344304e-07
2019-07-01 08:00:00,0,46.044727,20436.8,2018-02-14 00:24:00,97404.66,212.80241,2.0017148e-07
2019-07-01 08:00:00,0,46.044727,22489.8,2018-02-14 00:24:00,97404.66,214.94913,1.5464403e-07
2019-07-01 08:00:00,0,46.044727,24754.8,2018-02-14 00:24:00,97404.66,217.98376,1.2442229e-07
2019-07-01 08:00:00,0,46.044727,27251.3,2018-02-14 00:24:00,97404.66,221.68057,1.0486734e-07
2019-07-01 08:00:00,0,46.044727,30000.3,2018-02-14 00:24:00,97404.66,225.97882,9.2175306e-08
2019-07-01 08:00:00,0,46.044727,33029.9,2018-02-14 00:24:00,97404.66,230.63681,8.364198e-08
2019-07-01 08:00:00,0,46.044727,36370.4,2018-02-14 00:24:00,97404.66,235.6338,7.786154e-08
2019-07-01 08:00:00,0,46.044727,40053.1,2018-02-14 00:24:00,97404.66,240.68951,7.39798e-08
2019-07-01 08:00:00,0,46.044727,44112.7,2018-02-14 00:24:00,97404.66,245.83557,7.084265e-08
2019-07-01 08:00:00,0,46.044727,48581.4,2018-02-14 00:24:00,97404.66,250.87375,6.814149e-08
2019-07-01 08:00:00,0,46.044727,53499.8,2018-02-14 00:24:00,97404.66,255.832,6.555183e-08
2019-07-01 08:00:00,0,46.044727,58909.1,2018-02-14 00:24:00,97404.66,260.59628,6.2847946e-08
2019-07-01 08:00:00,0,46.044727,64849.2,2018-02-14 00:24:00,97404.66,265.18613,6.000401e-08
2019-07-01 08:00:00,0,46.044727,71372.6,2018-02-14 00:24:00,97404.66,269.6114,5.711748e-08
2019-07-01 08:00:00,0,46.044727,78444.2,2018-02-14 00:24:00,97404.66,273.7735,5.389053e-08
2019-07-01 08:00:00,0,46.044727,85715.1,2018-02-14 00:24:00,97404.66,276.85974,4.9303306e-08
2019-07-01 08:00:00,0,46.044727,92108.5,2018-02-14 00:24:00,97404.66,279.34726,4.58282e-08
2019-07-01 08:00:00,0,46.044727,96738.1,2018-02-14 00:24:00,97404.66,280.69876,4.180486e-08
2019-07-01 08:00:00,0,46.044727,99565.4,2018-02-14 00:24:00,97404.66,279.08463,3.9557957e-08
2019-07-01 08:00:00,0,46.044727,100934.0,2018-02-14 00:24:00,97404.66,280.74036,4.005656e-08
2019-07-01 08:00:00,0,43.254196,0.99,2018-02-14 00:24:00,97017.914,183.07796,1.1851699e-07
2019-07-01 08:00:00,0,43.254196,3.18,2018-02-14 00:24:00,97017.914,191.22311,4.0493595e-07
2019-07-01 08:00:00,0,43.254196,5.81,2018-02-14 00:24:00,97017.914,201.73453,6.5864515e-07
2019-07-01 08:00:00,0,43.254196,8.96,2018-02-14 00:24:00,97017.914,209.93684,8.232727e-07
2019-07-01 08:00:00,0,43.254196,12.74,2018-02-14 00:24:00,97017.914,218.16345,9.498092e-07
2019-07-01 08:00:00,0,43.254196,17.17,2018-02-14 00:24:00,97017.914,225.49654,1.0726615e-06
2019-07-01 08:00:00,0,43.254196,22.27,2018-02-14 00:24:00,97017.914,232.01187,1.2056132e-06
2019-07-01 08:00:00,0,43.254196,28.14,2018-02-14 00:24:00,97017.914,237.72919,1.357155e-06
2019-07-01 08:00:00,0,43.254196,34.88,2018-02-14 00:24:00,97017.914,242.48706,1.5334972e-06
2019-07-01 08:00:00,0,43.254196,42.64,2018-02-14 00:24:00,97017.914,246.64426,1.7345164e-06
2019-07-01 08:00:00,0,43.254196,51.43,2018-02-14 00:24:00,97017.914,249.89003,1.9637873e-06
2019-07-01 08:00:00,0,43.254196,61.28,2018-02-14 00:24:00,97017.914,252.1815,2.2222162e-06
2019-07-01 08:00:00,0,43.254196,72.21,2018-02-14 00:24:00,97017.914,254.1483,2.4962737e-06
2019-07-01 08:00:00,0,43.254196,84.23,2018-02-14 00:24:00,97017.914,255.4087,2.7940096e-06
2019-07-01 08:00:00,0,43.254196,97.45,2018-02-14 00:24:00,97017.914,256.12518,3.1146478e-06
2019-07-01 08:00:00,0,43.254196,112.0,2018-02-14 00:24:00,97017.914,256.2275,3.4633008e-06
2019-07-01 08:00:00,0,43.254196,127.99,2018-02-14 00:24:00,97017.914,255.90327,3.8342105e-06
2019-07-01 08:00:00,0,43.254196,145.59,2018-02-14 00:24:00,97017.914,255.36557,4.2184834e-06
2019-07-01 08:00:00,0,43.254196,164.95,2018-02-14 00:24:00,97017.914,254.27255,4.6240866e-06
2019-07-01 08:00:00,0,43.254196,186.24,2018-02-14 00:24:00,97017.914,253.1098,5.0248727e-06
2019-07-01 08:00:00,0,43.254196,209.56,2018-02-14 00:24:00,97017.914,251.73956,5.4171155e-06
2019-07-01 08:00:00,0,43.254196,234.97,2018-02-14 00:24:00,97017.914,250.17441,5.790618e-06
2019-07-01 08:00:00,0,43.254196,262.66,2018-02-14 00:24:00,97017.914,248.58624,6.1315186e-06
2019-07-01 08:00:00,0,43.254196,292.85,2018-02-14 00:24:00,97017.914,246.87418,6.44003e-06
2019-07-01 08:00:00,0,43.254196,325.76,2018-02-14 00:24:00,97017.914,245.11856,6.710554e-06
2019-07-01 08:00:00,0,43.254196,361.63,2018-02-14 00:24:00,97017.914,243.38878,6.93562e-06
2019-07-01 08:00:00,0,43.254196,400.73,2018-02-14 00:24:00,97017.914,241.56316,7.131241e-06
2019-07-01 08:00:00,0,43.254196,443.34,2018-02-14 00:24:00,97017.914,239.65309,7.2925804e-06
2019-07-01 08:00:00,0,43.254196,489.79,2018-02-14 00:24:00,97017.914,237.83163,7.4180252e-06
2019-07-01 08:00:00,0,43.254196,540.42,2018-02-14 00:24:00,97017.914,235.99161,7.51327e-06
2019-07-01 08:00:00,0,43.254196,595.45,2018-02-14 00:24:00,97017.914,234.1568,7.5783464e-06
2019-07-01 08:00:00,0,43.254196,655.07,2018-02-14 00:24:00,97017.914,232.52385,7.5964545e-06
2019-07-01 08:00:00,0,43.254196,719.68,2018-02-14 00:24:00,97017.914,230.99005,7.58283e-06
2019-07-01 08:00:00,0,43.254196,789.69,2018-02-14 00:24:00,97017.914,229.58327,7.5390562e-06
2019-07-01 08:00:00,0,43.254196,865.56,2018-02-14 00:24:00,97017.914,228.3209,7.4701065e-06
2019-07-01 08:00:00,0,43.254196,947.77,2018-02-14 00:24:00,97017.914,227.13945,7.378737e-06
2019-07-01 08:00:00,0,43.254196,1036.87,2018-02-14 00:24:00,97017.914,226.06032,7.263669e-06
2019-07-01 08:00:00,0,43.254196,1133.41,2018-02-14 00:24:00,97017.914,224.97751,7.1344793e-06
2019-07-01 08:00:00,0,43.254196,1238.03,2018-02-14 00:24:00,97017.914,223.96913,6.9940484e-06
2019-07-01 08:00:00,0,43.254196,1351.39,2018-02-14 00:24:00,97017.914,222.9674,6.845522e-06
2019-07-01 08:00:00,0,43.254196,1474.24,2018-02-14 00:24:00,97017.914,222.03706,6.682748e-06
2019-07-01 08:00:00,0,43.254196,1607.37,2018-02-14 00:24:00,97017.914,221.16774,6.513381e-06
2019-07-01 08:00:00,0,43.254196,1751.62,2018-02-14 00:24:00,97017.914,220.34395,6.3395582e-06
2019-07-01 08:00:00,0,43.254196,1907.95,2018-02-14 00:24:00,97017.914,219.59557,6.1679903e-06
2019-07-01 08:00:00,0,43.254196,2077.31,2018-02-14 00:24:00,97017.914,218.8631,5.983185e-06
2019-07-01 08:00:00,0,43.254196,2260.76,2018-02-14 00:24:00,97017.914,218.18025,5.778241e-06
2019-07-01 08:00:00,0,43.254196,2459.51,2018-02-14 00:24:00,97017.914,217.51036,5.544196e-06
2019-07-01 08:00:00,0,43.254196,2674.83,2018-02-14 00:24:00,97017.914,216.83627,5.27384e-06
2019-07-01 08:00:00,0,43.254196,2908.16,2018-02-14 00:24:00,97017.914,216.18497,4.9657656e-06
2019-07-01 08:00:00,0,43.254196,3161.09,2018-02-14 00:24:00,97017.914,215.57173,4.6397818e-06
2019-07-01 08:00:00,0,43.254196,3436.18,2018-02-14 00:24:00,97017.914,215.01968,4.310372e-06
2019-07-01 08:00:00,0,43.254196,3736.44,2018-02-14 00:24:00,97017.914,214.48514,3.9759716e-06
2019-07-01 08:00:00,0,43.254196,4063.97,2018-02-14 00:24:00,97017.914,213.99796,3.636855e-06
2019-07-01 08:00:00,0,43.254196,4421.67,2018-02-14 00:24:00,97017.914,213.53062,3.290289e-06
2019-07-01 08:00:00,0,43.254196,4813.4,2018-02-14 00:24:00,97017.914,213.07037,2.9306073e-06
2019-07-01 08:00:00,0,43.254196,5242.99,2018-02-14 00:24:00,97017.914,212.61543,2.5611635e-06
2019-07-01 08:00:00,0,43.254196,5714.27,2018-02-14 00:24:00,97017.914,212.1563,2.2064303e-06
2019-07-01 08:00:00,0,43.254196,6232.16,2018-02-14 00:24:00,97017.914,211.7315,1.8773726e-06
2019-07-01 08:00:00,0,43.254196,6801.72,2018-02-14 00:24:00,97017.914,211.33336,1.5745663e-06
2019-07-01 08:00:00,0,43.254196,7426.77,2018-02-14 00:24:00,97017.914,210.97266,1.3024215e-06
2019-07-01 08:00:00,0,43.254196,8111.52,2018-02-14 00:24:00,97017.914,210.80411,1.0699845e-06
2019-07-01 08:00:00,0,43.254196,8863.41,2018-02-14 00:24:00,97017.914,210.92639,8.836967e-07
2019-07-01 08:00:00,0,43.254196,9692.32,2018-02-14 00:24:00,97017.914,210.76695,7.391599e-07
2019-07-01 08:00:00,0,43.254196,10608.0,2018-02-14 00:24:00,97017.914,211.14638,6.3172894e-07
2019-07-01 08:00:00,0,43.254196,11620.7,2018-02-14 00:24:00,97017.914,211.49788,5.519105e-07
2019-07-01 08:00:00,0,43.254196,12742.8,2018-02-14 00:24:00,97017.914,211.73575,4.905981e-07
2019-07-01 08:00:00,0,43.254196,13987.3,2018-02-14 00:24:00,97017.914,211.61255,4.3441952e-07
2019-07-01 08:00:00,0,43.254196,15366.5,2018-02-14 00:24:00,97017.914,211.21121,3.72935e-07
2019-07-01 08:00:00,0,43.254196,16892.3,2018-02-14 00:24:00,97017.914,211.15298,3.0465378e-07
2019-07-01 08:00:00,0,43.254196,18576.8,2018-02-14 00:24:00,97017.914,211.84335,2.3859877e-07
2019-07-01 08:00:00,0,43.254196,20436.8,2018-02-14 00:24:00,97017.914,213.4891,1.8433225e-07
2019-07-01 08:00:00,0,43.254196,22489.8,2018-02-14 00:24:00,97017.914,215.96707,1.4520478e-07
2019-07-01 08:00:00,0,43.254196,24754.8,2018-02-14 00:24:00,97017.914,219.23595,1.191011e-07
2019-07-01 08:00:00,0,43.254196,27251.3,2018-02-14 00:24:00,97017.914,223.09488,1.0207822e-07
2019-07-01 08:00:00,0,43.254196,30000.3,2018-02-14 00:24:00,97017.914,227.49203,9.091346e-08
2019-07-01 08:00:00,0,43.254196,33029.9,2018-02-14 00:24:00,97017.914,232.2051,8.331084e-08
2019-07-01 08:00:00,0,43.254196,36370.4,2018-02-14 00:24:00,97017.914,237.23294,7.804472e-08
2019-07-01 08:00:00,0,43.254196,40053.1,2018-02-14 00:24:00,97017.914,242.3049,7.4395885e-08
2019-07-01 08:00:00,0,43.254196,44112.7,2018-02-14 00:24:00,97017.914,247.45279,7.140824e-08
2019-07-01 08:00:00,0,43.254196,48581.4,2018-02-14 00:24:00,97017.914,252.50189,6.8821066e-08
2019-07-01 08:00:00,0,43.254196,53499.8,2018-02-14 00:24:00,97017.914,257.47333,6.6323814e-08
2019-07-01 08:00:00,0,43.254196,58909.1,2018-02-14 00:24:00,97017.914,262.2703,6.371723e-08
2019-07-01 08:00:00,0,43.254196,64849.2,2018-02-14 00:24:00,97017.914,266.92172,6.0982586e-08
2019-07-01 08:00:00,0,43.254196,71372.6,2018-02-14 00:24:00,97017.914,271.4626,5.8200747e-08
2019-07-01 08:00:00,0,43.254196,78444.2,2018-02-14 00:24:00,97017.914,275.76654,5.507001e-08
2019-07-01 08:00:00,0,43.254196,85715.1,2018-02-14 00:24:00,97017.914,278.55157,5.0252275e-08
2019-07-01 08:00:00,0,43.254196,92108.5,2018-02-14 00:24:00,97017.914,281.25003,4.6725635e-08
2019-07-01 08:00:00,0,43.254196,96738.1,2018-02-14 00:24:00,97017.914,282.88806,4.3119158e-08
